split_name,distance,p_value,accuracy,error_rate,ler,mwpm_ler,ler_ratio
c2_only_d5,11,0.005,0.5343,0.4657,0.4657,0.0056,83.16071428571429
c2_only_d5,11,0.006,0.5106,0.48939999999999995,0.48939999999999995,0.0104,47.05769230769231
c2_only_d5,11,0.007,0.5033,0.49670000000000003,0.49670000000000003,0.0281,17.676156583629894
c2_only_d5,11,0.008,0.5048,0.4952,0.4952,0.0569,8.70298769771529
c2_only_d5,13,0.001,0.6699,0.33009999999999995,0.33009999999999995,0.0,inf
c2_only_d5,13,0.002,0.6021,0.39790000000000003,0.39790000000000003,0.0,inf
c2_only_d5,13,0.003,0.5446,0.4554,0.4554,0.0,inf
c2_only_d5,13,0.004,0.525,0.475,0.475,0.0006,791.6666666666667
c2_only_d5,13,0.005,0.5174,0.48260000000000003,0.48260000000000003,0.0026,185.61538461538464
c2_only_d5,13,0.006,0.5085,0.49150000000000005,0.49150000000000005,0.0093,52.84946236559141
c2_only_d5,13,0.007,0.5048,0.4952,0.4952,0.0286,17.314685314685313
c2_only_d5,13,0.008,0.4929,0.5071,0.5071,0.0553,9.16998191681736
c3_only_d7,9,0.001,0.5879,0.4121,0.4121,0.0,inf
c3_only_d7,9,0.002,0.5412,0.4588,0.4588,0.0,inf
c3_only_d7,9,0.003,0.5225,0.47750000000000004,0.47750000000000004,0.0006,795.8333333333335
c3_only_d7,9,0.004,0.5132,0.4868,0.4868,0.0024,202.83333333333334
c3_only_d7,9,0.005,0.5019,0.4981,0.4981,0.0061,81.65573770491802
c3_only_d7,9,0.006,0.5075,0.49250000000000005,0.49250000000000005,0.0175,28.142857142857142
c3_only_d7,9,0.007,0.4986,0.5014000000000001,0.5014000000000001,0.028,17.90714285714286
c3_only_d7,9,0.008,0.5086,0.49139999999999995,0.49139999999999995,0.0569,8.636203866432338
c3_only_d7,11,0.001,0.5549,0.44510000000000005,0.44510000000000005,0.0,inf
c3_only_d7,11,0.002,0.5327,0.46730000000000005,0.46730000000000005,0.0,inf
c3_only_d7,11,0.003,0.525,0.475,0.475,0.0004,1187.5
c3_only_d7,11,0.004,0.5221,0.4779,0.4779,0.0012,398.25
c3_only_d7,11,0.005,0.5238,0.47619999999999996,0.47619999999999996,0.0056,85.03571428571428
c3_only_d7,11,0.006,0.5067,0.49329999999999996,0.49329999999999996,0.0104,47.43269230769231
c3_only_d7,11,0.007,0.5047,0.49529999999999996,0.49529999999999996,0.0281,17.626334519572953
c3_only_d7,11,0.008,0.5031,0.4969,0.4969,0.0569,8.73286467486819
c3_only_d7,13,0.001,0.5432,0.4568,0.4568,0.0,inf
c3_only_d7,13,0.002,0.5383,0.4617,0.4617,0.0,inf
c3_only_d7,13,0.003,0.5137,0.48629999999999995,0.48629999999999995,0.0,inf
c3_only_d7,13,0.004,0.5144,0.48560000000000003,0.48560000000000003,0.0006,809.3333333333335
c3_only_d7,13,0.005,0.5137,0.48629999999999995,0.48629999999999995,0.0026,187.03846153846152
c3_only_d7,13,0.006,0.5122,0.4878,0.4878,0.0093,52.451612903225815
c3_only_d7,13,0.007,0.5011,0.4989,0.4989,0.0286,17.444055944055943
c3_only_d7,13,0.008,0.4925,0.5075000000000001,0.5075000000000001,0.0553,9.177215189873419
c4_no_d7,9,0.001,0.6094,0.39059999999999995,0.39059999999999995,0.0,inf
c4_no_d7,9,0.002,0.5215,0.47850000000000004,0.47850000000000004,0.0,inf
c4_no_d7,9,0.003,0.4822,0.5178,0.5178,0.0006,863.0000000000001
c4_no_d7,9,0.004,0.4749,0.5251,0.5251,0.0024,218.79166666666669
c4_no_d7,9,0.005,0.4713,0.5287,0.5287,0.0061,86.67213114754097
c4_no_d7,9,0.006,0.476,0.524,0.524,0.0175,29.94285714285714
c4_no_d7,9,0.007,0.4823,0.5177,0.5177,0.028,18.489285714285714
c4_no_d7,9,0.008,0.4891,0.5109,0.5109,0.0569,8.978910369068542
c4_no_d7,11,0.001,0.5407,0.45930000000000004,0.45930000000000004,0.0,inf
c4_no_d7,11,0.002,0.4758,0.5242,0.5242,0.0,inf
